,training_time,test_time,n_train,n_test,score,feat_vect_length,error,error_msg,input_cspace,target_cspace,hog_orient_nbins,hog_pix_per_cell,hog_cell_per_block,hog_channel,spatial_binning_size,hist_channels,hist_nbins,spatial_feat,hist_feat,hog_feat
846,14.500370979309082,13.431432247161865,1160,1161,0.986218776916,29283,False,,BGR,LUV,16,"(6, 6)","(3, 3)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
847,5.939990520477295,5.563004970550537,1160,1161,0.989664082687,14179,False,,BGR,LUV,16,"(6, 6)","(4, 4)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
848,5.897760391235352,5.631873607635498,1160,1161,0.987080103359,14179,False,,BGR,LUV,16,"(6, 6)","(4, 4)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
849,6.136557579040527,5.672225475311279,1160,1161,0.987367212173,14179,False,,BGR,LUV,16,"(6, 6)","(4, 4)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
850,11.924859285354614,11.378988265991211,1160,1161,0.986218776916,26723,False,,BGR,LUV,16,"(6, 6)","(4, 4)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
851,12.128460168838501,11.501445770263672,1160,1161,0.984496124031,26723,False,,BGR,LUV,16,"(6, 6)","(4, 4)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
852,12.684311628341675,11.83738660812378,1160,1161,0.98306057996,26723,False,,BGR,LUV,16,"(6, 6)","(4, 4)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
853,19.252521991729736,18.039048194885254,1160,1161,0.984209015217,39267,False,,BGR,LUV,16,"(6, 6)","(4, 4)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
854,7.1353747844696045,6.580037593841553,1160,1161,0.987654320988,16035,False,,BGR,LUV,16,"(6, 6)","(5, 5)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
855,7.46658182144165,6.796807527542114,1160,1161,0.987654320988,16035,False,,BGR,LUV,16,"(6, 6)","(5, 5)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
856,7.258588790893555,6.66984486579895,1160,1161,0.985931668102,16035,False,,BGR,LUV,16,"(6, 6)","(5, 5)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
857,15.622945070266724,14.449328184127808,1160,1161,0.985931668102,30435,False,,BGR,LUV,16,"(6, 6)","(5, 5)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
858,15.74195671081543,14.498574495315552,1160,1161,0.985931668102,30435,False,,BGR,LUV,16,"(6, 6)","(5, 5)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
859,15.775191307067871,14.642651796340942,1160,1161,0.984209015217,30435,False,,BGR,LUV,16,"(6, 6)","(5, 5)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
860,23.57086181640625,22.528400659561157,1160,1161,0.98306057996,44835,False,,BGR,LUV,16,"(6, 6)","(5, 5)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
861,7.459911108016968,6.968315839767456,1160,1161,0.986505885731,16035,False,,BGR,LUV,16,"(6, 6)","(6, 6)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
862,7.138624429702759,6.8218958377838135,1160,1161,0.987367212173,16035,False,,BGR,LUV,16,"(6, 6)","(6, 6)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
863,7.841887712478638,7.350321531295776,1160,1161,0.986505885731,16035,False,,BGR,LUV,16,"(6, 6)","(6, 6)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
864,15.474963665008545,14.716181755065918,1160,1161,0.983634797588,30435,False,,BGR,LUV,16,"(6, 6)","(6, 6)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
865,16.00248098373413,14.954123735427856,1160,1161,0.984783232845,30435,False,,BGR,LUV,16,"(6, 6)","(6, 6)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
866,15.996471166610718,14.644337892532349,1160,1161,0.985070341659,30435,False,,BGR,LUV,16,"(6, 6)","(6, 6)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
867,24.101993083953857,22.696484565734863,1160,1161,0.98306057996,44835,False,,BGR,LUV,16,"(6, 6)","(6, 6)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
868,2.3193814754486084,1.9034392833709717,1160,1161,0.990238300316,6819,False,,BGR,LUV,16,"(8, 8)","(3, 3)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
869,2.379448652267456,1.9216139316558838,1160,1161,0.991099626759,6819,False,,BGR,LUV,16,"(8, 8)","(3, 3)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
870,2.4532222747802734,2.010462999343872,1160,1161,0.990812517944,6819,False,,BGR,LUV,16,"(8, 8)","(3, 3)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
871,4.484661340713501,4.165306568145752,1160,1161,0.99052540913,12003,False,,BGR,LUV,16,"(8, 8)","(3, 3)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
872,4.511317729949951,4.215245723724365,1160,1161,0.990238300316,12003,False,,BGR,LUV,16,"(8, 8)","(3, 3)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
873,4.561144828796387,4.167926073074341,1160,1161,0.989376973873,12003,False,,BGR,LUV,16,"(8, 8)","(3, 3)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
874,6.661019802093506,6.31349778175354,1160,1161,0.989376973873,17187,False,,BGR,LUV,16,"(8, 8)","(3, 3)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
875,3.0031685829162598,2.5919508934020996,1160,1161,0.989089865059,8035,False,,BGR,LUV,16,"(8, 8)","(4, 4)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
876,2.9452054500579834,2.5391738414764404,1160,1161,0.989089865059,8035,False,,BGR,LUV,16,"(8, 8)","(4, 4)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
877,3.0917272567749023,2.631713628768921,1160,1161,0.988228538616,8035,False,,BGR,LUV,16,"(8, 8)","(4, 4)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
878,5.6353325843811035,5.355003833770752,1160,1161,0.987941429802,14435,False,,BGR,LUV,16,"(8, 8)","(4, 4)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
879,5.945485353469849,5.401331424713135,1160,1161,0.987367212173,14435,False,,BGR,LUV,16,"(8, 8)","(4, 4)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
880,5.742059707641602,5.371547698974609,1160,1161,0.988228538616,14435,False,,BGR,LUV,16,"(8, 8)","(4, 4)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
881,9.020775079727173,8.33847713470459,1160,1161,0.988228538616,20835,False,,BGR,LUV,16,"(8, 8)","(4, 4)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
882,3.285111427307129,2.863442897796631,1160,1161,0.988228538616,8035,False,,BGR,LUV,16,"(8, 8)","(5, 5)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
883,2.978074312210083,2.5614774227142334,1160,1161,0.991386735573,8035,False,,BGR,LUV,16,"(8, 8)","(5, 5)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
884,3.1970343589782715,2.741894483566284,1160,1161,0.98851564743,8035,False,,BGR,LUV,16,"(8, 8)","(5, 5)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
885,6.24718976020813,5.61130428314209,1160,1161,0.98851564743,14435,False,,BGR,LUV,16,"(8, 8)","(5, 5)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
886,6.156333923339844,5.566766262054443,1160,1161,0.989376973873,14435,False,,BGR,LUV,16,"(8, 8)","(5, 5)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
887,5.972593307495117,5.311683416366577,1160,1161,0.989089865059,14435,False,,BGR,LUV,16,"(8, 8)","(5, 5)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
