,training_time,test_time,n_train,n_test,score,feat_vect_length,error,error_msg,color_space,orient,pix_per_cell,cell_per_block,hog_channel,spatial_size,hist_bins,spatial_feat,hist_feat,hog_feat
45,27.750884532928467,8.96828556060791,10656,7104,0.963907657658,1356,False,,LUV,5,15,5,0,"(14, 14)",256,True,True,True
46,28.703566074371338,9.909726619720459,10656,7104,0.965822072072,1443,False,,LUV,5,15,5,0,"(15, 15)",256,True,True,True
47,29.807788848876953,10.660340070724487,10656,7104,0.964864864865,1536,False,,LUV,5,15,5,0,"(16, 16)",256,True,True,True
48,29.115400075912476,9.291911363601685,10656,7104,0.963907657658,1356,False,,LUV,5,15,5,1,"(14, 14)",256,True,True,True
49,28.266154527664185,10.121635437011719,10656,7104,0.965822072072,1443,False,,LUV,5,15,5,1,"(15, 15)",256,True,True,True
50,30.53229284286499,10.597806453704834,10656,7104,0.964864864865,1536,False,,LUV,5,15,5,1,"(16, 16)",256,True,True,True
51,27.79455542564392,8.981420755386353,10656,7104,0.963907657658,1356,False,,LUV,5,15,5,2,"(14, 14)",256,True,True,True
52,29.627517223358154,10.306971788406372,10656,7104,0.965822072072,1443,False,,LUV,5,15,5,2,"(15, 15)",256,True,True,True
53,30.33542776107788,11.104954481124878,10656,7104,0.964864864865,1536,False,,LUV,5,15,5,2,"(16, 16)",256,True,True,True
54,21.136759996414185,8.426138401031494,10656,7104,0.98330518018,1536,False,,LUV,5,16,3,0,"(14, 14)",256,True,True,True
55,21.492452144622803,8.740826606750488,10656,7104,0.982967342342,1623,False,,LUV,5,16,3,0,"(15, 15)",256,True,True,True
56,23.420369148254395,9.338910579681396,10656,7104,0.983868243243,1716,False,,LUV,5,16,3,0,"(16, 16)",256,True,True,True
57,19.65799331665039,8.115352153778076,10656,7104,0.978631756757,1536,False,,LUV,5,16,3,1,"(14, 14)",256,True,True,True
58,20.460465669631958,8.345285177230835,10656,7104,0.97857545045,1623,False,,LUV,5,16,3,1,"(15, 15)",256,True,True,True
59,22.63252568244934,9.049623250961304,10656,7104,0.97911036036,1716,False,,LUV,5,16,3,1,"(16, 16)",256,True,True,True
60,25.560791015625,9.4836266040802,10656,7104,0.972775900901,1536,False,,LUV,5,16,3,2,"(14, 14)",256,True,True,True
61,26.192523956298828,10.083959579467773,10656,7104,0.974408783784,1623,False,,LUV,5,16,3,2,"(15, 15)",256,True,True,True
62,27.702754735946655,10.622902393341064,10656,7104,0.974605855856,1716,False,,LUV,5,16,3,2,"(16, 16)",256,True,True,True
63,17.98933506011963,7.2751476764678955,10656,7104,0.982713963964,1436,False,,LUV,5,16,4,0,"(14, 14)",256,True,True,True
64,20.043742179870605,7.922402381896973,10656,7104,0.982516891892,1523,False,,LUV,5,16,4,0,"(15, 15)",256,True,True,True
